newid,st_wgt,caladj45,state,psu
05493692,45476.87734339194,1.1658549016238382,06,S49A
05493851,24038.73876193738,0.640166967582052,06,S49A
05493852,24038.73876193738,0.640166967582052,06,S49A
05493891,7811.190341195893,0.35956251480681556,06,S49E
05493892,7811.190341195893,0.35956251480681556,06,S49E
05494241,25778.112654058386,0.640166967582052,06,NA
05494242,25778.112654058386,0.640166967582052,06,NA
05494251,42082.272386640354,1.077259795990032,06,S49B
05494252,42082.272386640354,1.077259795990032,06,S49B
05494961,8297.288171422817,0.46643883215749193,06,S49C
05495121,40173.26977868327,1.184959906674389,06,S49B
05495122,40173.26977868327,1.184959906674389,06,S49B
05495271,15339.461998068662,0.5951923179800638,06,S49C
05495272,15339.461998068662,0.5951923179800638,06,S49C
05495371,18038.126977185257,0.8303259829830765,06,S49E
05495372,18038.126977185257,0.8303259829830765,06,S49E
05495431,28997.933802443804,0.9591400409623871,06,S49A
05495432,28997.933802443804,0.9591400409623871,06,S49A
05495541,18347.204320664496,0.9093621262672726,06,S49C
05495542,18347.204320664496,0.9093621262672726,06,S49C
05496591,53884.646949010064,1.0957468485437,06,NA
05496592,53884.646949010064,1.0957468485437,06,NA
05496791,54394.3888862656,1.0424227390127352,06,S49A
05496792,54394.3888862656,1.0424227390127352,06,S49A
05496911,47250.19911115538,1.1028317572651758,06,S49A
05496912,47250.19911115538,1.1028317572651758,06,S49A
05496951,53286.02044917727,1.4721492484116965,06,S49A
05496952,53286.02044917727,1.4721492484116965,06,S49A
05497401,55894.785039426206,0.9908076249445922,06,NA
05497402,55894.785039426206,0.9908076249445922,06,NA
05497501,11374.878484548432,0.386456408336157,06,S49E
05497502,11374.878484548432,0.386456408336157,06,S49E
05498101,22470.158764861797,0.763413592752454,06,S49E
05498102,22470.158764861797,0.763413592752454,06,S49E
05498401,24653.164633945144,0.7158924952693695,06,S49B
05498402,24653.164633945144,0.7158924952693695,06,S49B
05498461,16238.110843566845,0.4938581245854742,06,S49A
05498462,16238.110843566845,0.4938581245854742,06,S49A
05498631,32360.520617180613,0.7613501757980717,06,S49A
05498632,32360.520617180613,0.7613501757980717,06,S49A
05499031,29123.782327715027,0.6670608611113936,06,S49A
05499032,16872.631826698176,0.386456408336157,06,S49A
05499051,15458.454830570796,0.5799260393340602,06,S49A
05499052,15458.454830570796,0.5799260393340602,06,S49A
05499071,41213.560455380924,0.742032562450794,06,NA
05499072,41213.560455380924,0.742032562450794,06,NA
05499211,27235.190746081218,0.7743546753147291,06,S49B
05499212,27235.190746081218,0.7743546753147291,06,S49B
05499471,11479.278776961852,0.4828091399772174,06,NA
05499472,11479.278776961852,0.4828091399772174,06,NA
05499741,43016.26200085722,1.1892024113267268,06,S49B
05499742,43016.26200085722,1.1892024113267268,06,S49B
05500171,30334.51945782745,0.7559109919706504,06,S49B
05500172,30334.51945782745,0.7559109919706504,06,S49B
05500331,29206.796965246303,0.7562739192420824,06,S49A
05500332,29206.796965246303,0.7562739192420824,06,S49A
05500931,30204.34245634652,0.9990433959257022,06,S49A
05500932,28512.147150878503,0.9430720882573549,06,S49A
05501191,48031.63296175774,1.8451565357088104,06,S49C
05501192,48031.63296175774,1.8451565357088104,06,S49C
05501361,22938.221152952363,0.8605304921092968,06,S49A
05501362,22938.221152952363,0.8605304921092968,06,S49A
05501441,26990.75796861336,0.6801308947021059,06,S49A
05501442,26990.75796861336,0.6801308947021059,06,S49A
05501511,51856.248169515115,1.0544992632653798,06,NA
05501512,51856.248169515115,1.0544992632653798,06,NA
05501901,56171.699417480326,0.763413592752454,06,NA
05501902,56171.699417480326,0.763413592752454,06,NA
05501921,10488.618628272123,0.4828091399772174,06,S49E
05501922,10488.618628272123,0.4828091399772174,06,S49E
05502351,23352.34326357083,0.5799260393340602,06,NA
05502352,23352.34326357083,0.5799260393340602,06,NA
05502451,14511.721337259973,0.386456408336157,06,S49A
05502452,14511.721337259973,0.386456408336157,06,S49A
05502901,64359.52350925689,1.4433504535607218,06,S49A
05502902,64359.52350925689,1.4433504535607218,06,S49A
05503581,33340.563974184,0.8633127082199674,06,S49A
05503582,33340.563974184,0.8633127082199674,06,S49A
05503711,38581.162064020864,0.6801308947021059,06,NA
05503712,38581.162064020864,0.6801308947021059,06,NA
05504051,20664.715815529245,0.763413592752454,06,S49B
05504052,20664.715815529245,0.763413592752454,06,S49B
05504091,52341.491018888,1.244100687337828,06,S49A
05504092,52341.491018888,1.244100687337828,06,S49A
05504111,24019.329255360648,0.7074422850841067,06,S49C
05504112,24019.329255360648,0.7074422850841067,06,S49C
05504171,22699.23186450371,0.9231148105898784,06,S49E
05504172,22699.23186450371,0.9231148105898784,06,S49E
05504511,30820.047400714815,0.5282799277494412,06,NA
05504512,30820.047400714815,0.5282799277494412,06,NA
05504591,42590.63072484368,1.1028317572651758,06,S49A
05504592,42590.63072484368,1.1028317572651758,06,S49A
05504621,34302.139973169054,0.8852504488486017,06,S49B
05504622,34302.139973169054,0.8852504488486017,06,S49B
05504831,33110.18769384781,1.8715895584907094,06,S49C
05504832,33110.18769384781,1.8715895584907094,06,S49C
05505111,49822.70859660665,1.8638179489235258,06,S49A
05505112,49822.70859660665,1.8638179489235258,06,S49A
05505331,17967.782870259238,0.954068746323714,06,S49E
05505332,17967.782870259238,0.954068746323714,06,S49E
05505351,11181.390268285082,0.6801308947021059,06,S49A
05505352,11181.390268285082,0.6801308947021059,06,S49A
05505651,17328.573377736342,0.640166967582052,06,S49B
05505652,17328.573377736342,0.640166967582052,06,S49B
05505821,32733.640309591414,0.5282799277494412,06,NA
05505822,50120.644327602844,0.8088843805246777,06,NA
05505881,6357.575476596937,0.292650124576193,06,S49E
05505882,6357.575476596937,0.292650124576193,06,S49E
05505991,66138.22060021694,0.8605304921092968,06,NA
05505992,66138.22060021694,0.8605304921092968,06,NA
05506041,30028.29011856268,0.8857212781660154,06,S49B
05506042,30028.29011856268,0.8857212781660154,06,S49B
05506051,37165.10120754189,1.1416813138436421,06,S49A
05506052,37165.10120754189,1.1416813138436421,06,S49A
05506171,28986.89483172727,0.742032562450794,06,S49B
05506172,28986.89483172727,0.742032562450794,06,S49B
05506331,20664.715815529245,0.763413592752454,06,S49B
05506332,20664.715815529245,0.763413592752454,06,S49B
05506401,44063.82501681764,0.8058539960826465,06,NA
05506402,44063.82501681764,0.8058539960826465,06,NA
05507001,36492.47518090988,0.9093621262672726,06,S49B
05507002,36492.47518090988,0.9093621262672726,06,S49B
05507421,46063.02647948401,1.994278592332535,06,S49B
05507422,46063.02647948401,1.994278592332535,06,S49B
05507691,96128.74048125668,1.0768968687186,06,S49A
05507692,96128.74048125668,1.0768968687186,06,S49A
05507721,50114.5571740928,1.5281205560800437,06,S49C
05507722,50114.5571740928,1.5281205560800437,06,S49C
05507871,46096.643334419925,1.7226862845486854,06,S49C
05507872,46096.643334419925,1.7226862845486854,06,S49C
05507921,44791.81911372274,0.7743546753147291,06,S49B
05507922,44791.81911372274,0.7743546753147291,06,S49B
05507971,15971.995114485362,0.8497172757306144,06,S49C
05507972,15971.995114485362,0.8497172757306144,06,S49C
05508011,13235.741618019103,0.8122452269104297,06,S49E
05508012,13235.741618019103,0.8122452269104297,06,S49E
05508061,39630.91502549602,0.8526266508831428,06,S49A
05508062,39630.91502549602,0.8526266508831428,06,S49A
05508161,33743.5508663021,0.6220862115094052,06,NA
05508162,33743.5508663021,0.6220862115094052,06,NA
05508401,15352.796950556052,0.8746722935577587,06,S49B
05508402,15352.796950556052,0.8746722935577587,06,S49B
05508532,21337.689553989014,0.4938581245854742,06,S49A
05508591,36359.538931815514,1.358799133723101,06,S49C
05508592,36359.538931815514,1.358799133723101,06,S49C
05508981,26426.10085923789,1.1028317572651758,06,S49C
05508982,26426.10085923789,1.1028317572651758,06,S49C
05509791,47513.689974118824,1.184959906674389,06,S49A
05509792,47513.689974118824,1.184959906674389,06,S49A
05509991,19378.354376690666,1.1892024113267268,06,S49E
05509992,19378.354376690666,1.1892024113267268,06,S49E
05510011,32674.14796735431,1.1303371259103874,06,S49A
05510012,32674.14796735431,1.1303371259103874,06,S49A
05510061,17076.268343896485,0.386456408336157,06,NA
05510062,17076.268343896485,0.386456408336157,06,NA
05510221,47607.48913422723,1.7791483856720576,06,S49C
05510222,47607.48913422723,1.7791483856720576,06,S49C
05510471,95475.91167019609,1.6027532769631065,06,S49C
05510472,95475.91167019609,1.6027532769631065,06,S49C
05510961,24059.92199145497,0.5282799277494412,06,S49A
05510962,32604.52779992509,0.7158924952693695,06,S49A
05511131,27142.289763502464,0.7559109919706504,06,S49A
05511132,27142.289763502464,0.7559109919706504,06,S49A
05511221,11303.907273435027,0.386456408336157,06,S49A
05511222,11303.907273435027,0.386456408336157,06,S49A
05511421,55938.40181009756,0.7966553432147954,06,NA
05511422,55938.40181009756,0.7966553432147954,06,NA
05511651,12644.274125052403,0.292650124576193,06,S49A
05511652,18442.00328454448,0.42683783230887007,06,S49A
05511921,39191.90456397183,0.8605304921092968,06,S49A
05511922,39191.90456397183,0.8605304921092968,06,S49A
05512131,27026.509394440895,0.5799260393340602,06,NA
05512132,27026.509394440895,0.5799260393340602,06,NA
05512181,40465.334135103265,0.6670608611113936,06,NA
05512182,40465.334135103265,0.6670608611113936,06,NA
05512281,31456.010764760173,1.3560139170248628,06,S49E
05512282,31456.010764760173,1.3560139170248628,06,S49E
05512341,24703.358310938005,1.1892024113267268,06,S49E
05512342,24703.358310938005,1.1892024113267268,06,S49E
05512681,26537.05716659731,0.6220862115094052,06,S49B
05512682,26537.05716659731,0.6220862115094052,06,S49B
05512811,41041.66803615309,0.9427091609859228,06,S49B
05512812,41041.66803615309,0.9427091609859228,06,S49B
05512911,35690.14400566023,1.2346731990989506,06,S49A
05512912,35690.14400566023,1.2346731990989506,06,S49A
05512991,28655.25755732035,0.5282799277494412,06,NA
05512992,28655.25755732035,0.5282799277494412,06,NA
05513091,20692.791785565896,0.7074422850841067,06,S49A
05513092,20692.791785565896,0.7074422850841067,06,S49A
05513181,17059.85083486084,0.5282799277494412,06,S49A
05513182,17059.85083486084,0.5282799277494412,06,S49A
05513261,37851.42058159029,0.5799260393340602,06,NA
05513262,37851.42058159029,0.5799260393340602,06,NA
05513301,54103.29188948059,0.5799260393340602,06,NA
05513302,54103.29188948059,0.5799260393340602,06,NA
05513461,24148.019586090988,0.386456408336157,06,NA
05513462,24148.019586090988,0.386456408336157,06,NA
05513581,55567.54948264081,1.2725081751905671,06,NA
05513582,55567.54948264081,1.2725081751905671,06,NA
05513981,11142.783829801854,0.386456408336157,06,S49C
05513982,11142.783829801854,0.386456408336157,06,S49C
05514441,20915.104601507275,0.763413592752454,06,S49B
05514442,20915.104601507275,0.763413592752454,06,S49B
05515251,24410.786952267707,0.7559109919706504,06,S49A
05515252,24410.786952267707,0.7559109919706504,06,S49A
05515561,24148.019586090988,0.386456408336157,06,NA
05515562,24148.019586090988,0.386456408336157,06,NA
05515891,28640.831308224304,0.9908076249445922,06,S49A
05515892,28640.831308224304,0.9908076249445922,06,S49A
05516641,33495.96539017249,1.1892024113267268,06,S49A
05516642,33495.96539017249,1.1892024113267268,06,S49A
05516771,32925.046687222646,0.7562739192420824,06,S49B
05516772,32925.046687222646,0.7562739192420824,06,S49B
05516941,47146.18811155261,0.763413592752454,06,S49A
05516942,47146.18811155261,0.763413592752454,06,S49A
05517351,32090.245955395792,1.3833546930565235,06,S49E
05517421,17938.933643152217,0.8635677334454179,06,S49E
05517422,17938.933643152217,0.8635677334454179,06,S49E
05517491,64075.870108051815,1.0578279172211964,06,NA
05517492,64075.870108051815,1.0578279172211964,06,NA
05517581,21804.808360953844,1.1303371259103874,06,S49C
05517582,21804.808360953844,1.1303371259103874,06,S49C
05517901,28778.219292098478,1.3791121884041857,06,S49E
05517902,28778.219292098478,1.3791121884041857,06,S49E
05518341,16721.999376287793,0.5936787236566661,06,S49A
05518342,16721.999376287793,0.5936787236566661,06,S49A
05518561,63177.119256364465,1.9563596610100311,06,S49A
05518562,63177.119256364465,1.9563596610100311,06,S49A
05518661,30615.032542420628,0.8526266508831428,06,S49A
05518662,30615.032542420628,0.8526266508831428,06,S49A
05518671,17154.246021418254,0.7158924952693695,06,S49C
05518672,17154.246021418254,0.7158924952693695,06,S49C
05518691,18500.043059177915,1.0511856456805568,06,S49E
05518692,18500.043059177915,1.0511856456805568,06,S49E
05518801,36711.73003363344,0.8627873093213267,06,NA
05518802,36711.73003363344,0.8627873093213267,06,NA
05520021,22909.17660182746,1.1028317572651758,06,S49E
05520022,29057.86911773391,1.1028317572651758,06,S49E
05520501,37043.27683432615,0.9093621262672726,06,NA
05520502,37043.27683432615,0.9093621262672726,06,NA
05520751,77025.00975250997,1.8424667790770266,06,NA
05520752,77025.00975250997,1.8424667790770266,06,NA
05521281,23196.709480827212,0.6845132781567341,06,S49A
05521282,23196.709480827212,0.6845132781567341,06,S49A
05521291,12918.507924658968,0.763413592752454,06,S49E
05521292,12918.507924658968,0.763413592752454,06,S49E
05521351,26643.96078100116,0.742032562450794,06,S49A
05521352,32624.779016957164,0.9085979585514902,06,S49A
05521481,101826.70331649389,1.9520275391461759,06,NA
05521482,101826.70331649389,1.9520275391461759,06,NA
05521561,30461.3335586804,0.7158924952693695,06,NA
05521562,30461.3335586804,0.7158924952693695,06,NA
05521601,24249.98202323506,0.5732545773514295,06,NA
05521602,24249.98202323506,0.5732545773514295,06,NA
05522191,19551.382102254178,0.742032562450794,06,S49E
05522192,19551.382102254178,0.742032562450794,06,S49E
05522491,42914.957414131524,0.7074422850841067,06,NA
05522492,42914.957414131524,0.7074422850841067,06,NA
05522591,28218.202748755877,0.6670608611113936,06,NA
05522592,28218.202748755877,0.6670608611113936,06,NA
05522691,54368.99841088598,1.5056935649771637,06,S49A
05522692,54368.99841088598,1.5056935649771637,06,S49A
05523741,12072.705400096645,0.292650124576193,06,S49A
05523742,12072.705400096645,0.292650124576193,06,S49A
05523761,68235.30733955496,0.7158924952693695,06,NA
05523762,68235.30733955496,0.7158924952693695,06,NA
05524101,28082.896332686876,0.7693439528327946,06,S49E
05524102,28082.896332686876,0.7693439528327946,06,S49E
05524161,9854.034063932757,0.42683783230887007,06,S49E
05524171,14932.361061652751,0.386456408336157,06,S49B
05524172,14932.361061652751,0.386456408336157,06,S49B
05524731,22875.694615739387,0.5732545773514295,06,S49A
05524732,22875.694615739387,0.5732545773514295,06,S49A
05524861,27466.331542711567,0.7074422850841067,06,S49A
05524862,27466.331542711567,0.7074422850841067,06,S49A
05525181,114511.67850991002,1.8451565357088104,06,NA
05525182,114511.67850991002,1.8451565357088104,06,NA
05525321,34013.1330031139,0.5799260393340602,06,NA
05525322,34013.1330031139,0.5799260393340602,06,NA
05525621,35772.56792791331,1.0924181945878835,06,S49B
05525622,35772.56792791331,1.0924181945878835,06,S49B
05526271,38230.995215236886,1.0687406200566683,06,S49B
05526272,38230.995215236886,1.0687406200566683,06,S49B
05526341,52823.57806592796,1.41133069581148,06,NA
05526342,52823.57806592796,1.41133069581148,06,NA
05526541,12781.63110013739,0.46643883215749193,06,S49C
05526542,12781.63110013739,0.46643883215749193,06,S49C
05526571,30732.193190395472,1.3909065495062434,06,S49E
05526572,30732.193190395472,1.3909065495062434,06,S49E
05527171,50579.70780664594,1.8451565357088104,06,S49A
05527172,50579.70780664594,1.8451565357088104,06,S49A
05527251,24871.885410811174,1.1892024113267268,06,S49E
05527252,24871.885410811174,1.1892024113267268,06,S49E
05527301,20650.598182477628,1.2561148015573491,06,S49A
05527302,20650.598182477628,1.2561148015573491,06,S49A
05527351,59436.28567272336,1.4467699551286093,06,S49A
05527352,59436.28567272336,1.4467699551286093,06,S49A
05527461,49811.52493651932,2.151257319233629,06,S49E
05527462,49811.52493651932,2.151257319233629,06,S49E
05527591,57817.8580039337,1.0467789326129395,06,NA
05527592,57817.8580039337,1.0467789326129395,06,NA
05527881,41492.064336727766,0.7074422850841067,06,NA
05527882,41492.064336727766,0.7074422850841067,06,NA
05528631,30791.96996386203,0.9093621262672726,06,S49B
05528632,30791.96996386203,0.9093621262672726,06,S49B
05528661,29414.306059032075,1.789185228040463,06,S49A
05528662,29414.306059032075,1.789185228040463,06,S49A
05528831,26719.0602389084,0.7689810255613627,06,S49A
05528832,26719.0602389084,0.7689810255613627,06,S49A
05528901,50886.6099120774,0.9634962345625914,06,NA
05528902,50886.6099120774,0.9634962345625914,06,NA
05529011,22302.989970442013,0.386456408336157,06,NA
05529012,22302.989970442013,0.386456408336157,06,NA
05529141,36927.54695491191,1.4382529690676247,06,S49B
05529142,36927.54695491191,1.4382529690676247,06,S49B
05529151,18588.459091239092,1.6943069185461095,06,S49C
05529152,18588.459091239092,1.6943069185461095,06,S49C
05529401,13606.426889141425,0.35956251480681556,06,S49C
05529402,13606.426889141425,0.35956251480681556,06,S49C
05529421,35115.63677219766,0.9125912248802625,06,S49B
05529422,35115.63677219766,0.9125912248802625,06,S49B
05529571,47558.71445503063,0.5799260393340602,06,NA
05529572,47558.71445503063,0.5799260393340602,06,NA
05529771,16889.285964677252,0.292650124576193,06,NA
05529772,16889.285964677252,0.292650124576193,06,NA
05530071,19353.915568175227,1.2568789692731317,06,S49B
05530072,19353.915568175227,1.2568789692731317,06,S49B
05530481,47558.71445503063,0.5799260393340602,06,NA
05530482,47558.71445503063,0.5799260393340602,06,NA
05530531,41848.18267437634,1.7336383316037884,06,S49A
05530532,41848.18267437634,1.7336383316037884,06,S49A
05530741,32667.49572936678,0.6500914749927671,06,NA
05530742,32667.49572936678,0.6500914749927671,06,NA
05530871,81236.26384828647,0.5607705148160967,06,NA
05530872,81236.26384828647,0.5607705148160967,06,NA
05530941,10885.038745689228,0.6621047082106863,06,S49A
05530942,14399.144115828061,0.8758573429120389,06,S49A
05531101,22753.080737851633,0.8303259829830765,06,S49C
05531102,22753.080737851633,0.8303259829830765,06,S49C
05531301,18375.43699464166,1.1933347662085594,06,S49B
05531302,18375.43699464166,1.1933347662085594,06,S49B
05531661,45345.364318584485,1.3791121884041857,06,S49A
05532191,21411.067771322356,0.9274428823399193,06,S49E
05532192,21411.067771322356,0.9274428823399193,06,S49E
05532571,39096.7562572452,0.7158924952693695,06,NA
05532572,39096.7562572452,0.7158924952693695,06,NA
05532671,12677.878588846885,0.386456408336157,06,S49E
05532672,12677.878588846885,0.386456408336157,06,S49E
05533431,65695.21262933633,2.7607231996903265,06,S49C
05533432,65695.21262933633,2.7607231996903265,06,S49C
05533471,12249.480415515302,0.5282799277494412,06,S49C
05533472,12249.480415515302,0.5282799277494412,06,S49C
05533601,13010.78506143106,0.6220862115094052,06,S49E
05533602,13010.78506143106,0.6220862115094052,06,S49E
05533961,19173.961284083733,0.4938581245854742,06,S49A
05533962,19173.961284083733,0.4938581245854742,06,S49A
05533971,32200.806841185713,1.323027191787972,06,S49E
05533972,32200.806841185713,1.323027191787972,06,S49E
05534051,90930.32585956107,0.996496948044606,06,NA
05534081,45081.5134344601,1.2894644540656723,06,S49A
05534082,57900.90152263196,1.656136821589495,06,S49A
05534251,25662.839415125585,0.9361848441805907,06,S49A
05534252,25662.839415125585,0.9361848441805907,06,S49A
05534431,32482.298754754294,1.184959906674389,06,S49A
05534432,32482.298754754294,1.184959906674389,06,S49A
05534611,22772.427439660732,1.1328681763869473,06,S49E
05534612,22772.427439660732,1.1328681763869473,06,S49E
05534881,20650.598182477628,1.2561148015573491,06,S49A
05534882,20650.598182477628,1.2561148015573491,06,S49A
05535181,71595.10023103023,1.2409312143427362,06,NA
05535182,71595.10023103023,1.2409312143427362,06,NA
05535591,29948.319316728932,0.5282799277494412,06,S49A
05535592,20946.310362195334,0.3694870222175306,06,S49A
05535811,39096.7562572452,0.7158924952693695,06,NA
05535812,39096.7562572452,0.7158924952693695,06,NA
05535911,16288.933235639144,0.9908076249445922,06,S49A
05535912,16288.933235639144,0.9908076249445922,06,S49A
05536011,18264.24425560912,0.9085979585514902,06,S49E
05536012,18264.24425560912,0.9085979585514902,06,S49E
05536021,34712.820979602155,0.9990433959257022,06,S49A
05536022,34712.820979602155,0.9990433959257022,06,S49A
05536041,93343.37006502057,2.61758382968884,06,S49A
05536042,93343.37006502057,2.61758382968884,06,S49A
05536631,56687.387047413926,1.3798575648979867,06,S49A
05536632,56687.387047413926,1.3798575648979867,06,S49A
05537121,20846.31298636562,0.5732545773514295,06,S49B
05537122,20846.31298636562,0.5732545773514295,06,S49B
05537291,40769.46013885845,0.8063248254000601,06,NA
05537292,40769.46013885845,0.8063248254000601,06,NA
05537561,37987.16114004959,1.0865450218784427,06,S49A
05537562,31680.134336448173,0.906145424471252,06,S49A
05608121,47052.920677075825,1.2102241821802666,06,NA
05608122,47052.920677075825,1.2102241821802666,06,NA
05608991,35697.66941474123,1.056942968433317,06,S49A
05608992,35697.66941474123,1.056942968433317,06,S49A
05609291,29901.86820657196,0.8643044056420417,06,S49A
05609292,29901.86820657196,0.8643044056420417,06,S49A
05609331,58076.477151914514,1.0395528646937011,06,NA
05609332,58076.477151914514,1.0395528646937011,06,NA
05609481,59476.776167497184,0.7999391433467219,06,NA
05609482,59476.776167497184,0.7999391433467219,06,NA
05609501,18861.50021864457,0.3511106820576595,06,S49A
05609502,18861.50021864457,0.3511106820576595,06,S49A
05609721,27200.20692289859,0.8666899645015268,06,S49C
05609722,27200.20692289859,0.8666899645015268,06,S49C
05610291,17287.172812187884,0.6244587854403612,06,S49C
05610292,17287.172812187884,0.6244587854403612,06,S49C
05610781,57025.12029150863,0.6294997247148577,06,S49A
05610782,57025.12029150863,0.6294997247148577,06,S49A
05610791,46978.16409404511,0.8745081274379225,06,S49A
05610792,46978.16409404511,0.8745081274379225,06,S49A
05610841,33576.44198070218,0.9734310301094988,06,S49A
05610842,18717.14288528516,0.5426378319061186,06,S49A
05610871,41723.359624307566,0.9111468892774053,06,S49A
05610872,41723.359624307566,0.9111468892774053,06,S49A
05610941,32841.30896179996,0.658347445666699,06,NA
05610942,32841.30896179996,0.658347445666699,06,NA
05611041,59603.35575434009,1.1438704487413631,06,NA
05611042,59603.35575434009,1.1438704487413631,06,NA
05612741,57237.563720108046,2.141318373400096,06,S49C
05612742,57237.563720108046,2.141318373400096,06,S49C
05613041,34906.80678515407,1.700226811199833,06,S49B
05613042,34906.80678515407,1.700226811199833,06,S49B
05613071,57967.90264371563,0.5426378319061186,06,NA
05613072,94708.75493042437,0.8865691373007598,06,NA
05613261,24739.446993401692,0.8936548034664208,06,S49C
05613262,24739.446993401692,0.8936548034664208,06,S49C
05613401,31972.69729419507,0.9734310301094988,06,S49C
05613402,31972.69729419507,0.9734310301094988,06,S49C
05613441,87542.857328221,0.9663847144408937,06,S49A
05613442,87542.857328221,0.9663847144408937,06,S49A
05615201,26918.721509261155,0.9453746393773075,06,S49E
05615202,26918.721509261155,0.9453746393773075,06,S49E
05615861,63832.16842340661,2.1770238212912307,06,S49A
05615862,63832.16842340661,2.1770238212912307,06,S49A
05615971,32340.97812754146,0.8745081274379225,06,S49A
05615972,32340.97812754146,0.8745081274379225,06,S49A
05616221,19750.240201173878,0.9867710305638416,06,S49E
05616222,19750.240201173878,0.9867710305638416,06,S49E
05616271,41382.99933078473,1.4959323917200533,06,S49A
05616272,41382.99933078473,1.4959323917200533,06,S49A
05616401,8591.746611711014,0.37325357046949015,06,S49C
05616402,8591.746611711014,0.37325357046949015,06,S49C
05616611,10357.472840999651,0.69562155929906,06,S49E
05616612,10357.472840999651,0.69562155929906,06,S49E
05616701,27733.89058193355,0.8040467686728705,06,S49A
05616702,27733.89058193355,0.8040467686728705,06,S49A
05616851,23998.246952283804,1.1990119935565728,06,S49E
05616852,23998.246952283804,1.1990119935565728,06,S49E
05616901,17358.486578260086,0.8113311730596404,06,S49E
05616902,17358.486578260086,0.8113311730596404,06,S49E
05617761,35783.9325173866,0.6867429262724547,06,NA
05617762,35783.9325173866,0.6867429262724547,06,NA
05618121,30056.161403433933,1.2102241821802666,06,NA
05618122,30056.161403433933,1.2102241821802666,06,NA
05618271,48949.060986832264,1.6357959614052062,06,S49B
05618272,48949.060986832264,1.6357959614052062,06,S49B
05618281,56820.51058991949,1.3399632836172324,06,NA
05618282,56820.51058991949,1.3399632836172324,06,NA
05618351,26394.722758735137,0.37325357046949015,06,S49A
05618352,26394.722758735137,0.37325357046949015,06,S49A
05618411,50330.59104164329,1.2132766503111794,06,S49A
05618412,50330.59104164329,1.2132766503111794,06,S49A
05618571,58109.53332820416,1.2040370453311318,06,NA
05618572,58109.53332820416,1.2040370453311318,06,NA
05618581,48875.60938512932,0.8084878860969726,06,S49C
05618582,48875.60938512932,0.8084878860969726,06,S49C
05618681,16405.85071902997,0.8221382875061329,06,S49E
05618682,16405.85071902997,0.8221382875061329,06,S49E
05619291,29302.406237785326,0.6399004426370909,06,S49A
05619292,29302.406237785326,0.6399004426370909,06,S49A
05619351,63785.108625825604,1.356309682231755,06,S49A
05619352,63785.108625825604,1.356309682231755,06,S49A
05619381,26362.759128046007,0.8333558195494934,06,S49B
05619382,26362.759128046007,0.8333558195494934,06,S49B
05619581,7634.895402636419,0.3568530364258031,06,S49E
05619582,7634.895402636419,0.3568530364258031,06,S49E
05619661,15628.010994968736,0.69562155929906,06,S49B
05619662,15628.010994968736,0.69562155929906,06,S49B
05619951,41619.2836205543,1.302721098105756,06,S49A
05619952,41619.2836205543,1.302721098105756,06,S49A
05620401,34328.256600883054,0.9922478158616427,06,S49A
05620402,34328.256600883054,0.9922478158616427,06,S49A
05620491,19579.566315590113,0.9536737005571536,06,S49B
05620492,19579.566315590113,0.9536737005571536,06,S49B
05620691,100087.19144304791,1.4715744824899621,06,NA
05620692,100087.19144304791,1.4715744824899621,06,NA
05620701,18562.71684109781,0.3428116208778136,06,S49B
05620702,29382.99581311659,0.5426378319061186,06,S49B
05620711,29021.152586898974,0.8592634663675449,06,S49A
05620712,29021.152586898974,0.8592634663675449,06,S49A
05620721,30487.21180307016,1.484958942974798,06,S49B
05620722,30487.21180307016,1.484958942974798,06,S49B
05620911,34304.336699326435,0.658347445666699,06,NA
05620912,34304.336699326435,0.658347445666699,06,NA
05621071,50639.97562272988,1.0767950502051775,06,S49A
05621072,50639.97562272988,1.0767950502051775,06,S49A
05621261,29943.126348288682,1.2132766503111794,06,S49C
05621262,29943.126348288682,1.2132766503111794,06,S49C
05621381,21623.66201983528,0.658347445666699,06,S49C
05621382,21623.66201983528,0.658347445666699,06,S49C
05621911,10828.39152492755,0.5426378319061186,06,S49E
05621912,10828.39152492755,0.5426378319061186,06,S49E
05621961,50966.27201669311,0.9529228707396633,06,NA
05621962,50966.27201669311,0.9529228707396633,06,NA
05622091,57581.69213574302,1.0718949694059796,06,S49A
05622092,57581.69213574302,1.0718949694059796,06,S49A
05622881,33800.27874753123,0.6867429262724547,06,S49A
05622882,33800.27874753123,0.6867429262724547,06,S49A
05623021,25687.46480629635,1.0408399207436383,06,S49C
05623022,25687.46480629635,1.0408399207436383,06,S49C
05623041,14731.338496970771,0.5173586648358263,06,S49E
05623042,14731.338496970771,0.5173586648358263,06,S49E
05623751,25981.168493853173,0.8486052866920015,06,S49A
05623752,19863.225865363547,0.6487790756636964,06,S49A
05624271,21437.484932384497,1.0686324845002437,06,S49E
05624272,21437.484932384497,1.0686324845002437,06,S49E
05624531,60354.97506744499,1.3302466117855252,06,S49A
05624532,60354.97506744499,1.3302466117855252,06,S49A
05624711,17727.326707551045,0.8221382875061329,06,S49E
05624712,17727.326707551045,0.8221382875061329,06,S49E
05624781,14795.971244251714,0.6379206291415915,06,S49C
05624782,14795.971244251714,0.6379206291415915,06,S49C
05625411,17275.300635099018,0.658347445666699,06,S49B
05625412,17275.300635099018,0.658347445666699,06,S49B
05625621,28443.524730711106,1.2263278220595981,06,S49C
