NEWID,STATE,PSU,st_wgt,CALADJ45
05026474,06,S49A,29572.386461814007,1.110616589177161
05026594,06,S49A,19817.74312630124,1.2900386184386237
05026854,06,NA,36952.96698626723,0.8562768722152188
05026894,06,S49B,23518.14864182306,1.064396402022303
05027164,06,NA,53869.922681171345,1.4039268527105901
05027514,06,S49A,18985.755379928713,0.6369192587289625
05027544,06,S49B,32237.030446199642,1.2518370322463166
05027654,06,NA,26364.967571049394,0.7019305039397462
05027864,06,S49C,7184.313078988507,0.9268870937497965
05028254,06,NA,32711.086988276642,0.8485572708394664
05028554,06,S49A,23626.421063242793,0.8873107082380716
05028584,06,NA,17248.66751070945,0.7755547592688311
05028634,06,S49B,32452.02108634528,1.8972209507438995
05029914,06,S49B,27380.98813267212,1.042350147650158
05030454,06,S49A,16023.88266173869,0.555303737
05030624,06,S49C,15882.328312065521,1.3303025973815052
05031184,06,S49A,15098.29096720634,0.6369192587289625
05031524,06,NA,29025.221195163573,0.690273387
05032034,06,S49E,15311.183706512724,1.047861711243194
05033144,06,S49A,17451.4069,0.9104931476365584
05033304,06,S49B,29704.293501816363,1.1534851103716037
05033314,06,S49A,16815.609896291044,0.690273387
05033714,06,S49C,18807.92539503199,1.0925313806357508
05033914,06,S49B,15006.613534171216,0.690273387
05034224,06,S49A,26038.90992284748,0.8735329658625631
05034314,06,S49A,23385.607846207397,0.7835460256286828
05034414,06,NA,35961.05139966529,0.8541562471632606
05035494,06,S49B,28193.942469964295,1.0562265057937297
05035724,06,S49C,9465.150552820318,0.6086578649272594
05035924,06,NA,36823.33213832053,1.1059162141537944
05035944,06,S49C,15792.782148951479,0.792159036
05036184,06,S49A,32570.908786202115,1.0889331110784817
05036194,06,NA,37432.422199928544,1.110616589177161
05036504,06,S49A,28402.483695694988,0.9620746461475966
05037074,06,S49A,22493.919631811004,0.7552846318269797
05037164,06,S49C,32556.46685,1.6927081092474952
05037444,06,S49C,23689.535518382196,1.2316898224386221
05037774,06,S49B,12923.374163274448,0.8369001535159162
05038014,06,S49A,26728.790833712315,1.120911139
05038404,06,S49C,18101.021019585987,1.0212133281998979
05038884,06,S49A,17027.551951470476,0.7835460256286828
05039054,06,S49E,12398.359023612935,0.8571702809577677
05039194,06,NA,23125.38939159215,0.555303737
05039534,06,S49A,20904.924683220914,0.7019305039397462
05039584,06,S49A,18237.68947727314,1.0296193767178559
05040204,06,S49A,25784.795489511853,0.8657832910760689
05040274,06,NA,36776.83560708242,0.8735329658625631
05040814,06,S49A,19955.346792393193,0.8571702809577677
05041074,06,S49A,30237.549523242033,1.064396402022303
05041284,06,NA,39610.68328715045,1.1896288129607693
05041534,06,NA,28599.927582943048,0.8485572708394664
05043074,06,NA,36951.67936148031,0.8873107082380716
05043234,06,S49A,34746.24525920292,1.2067430373588206
05043364,06,S49B,21099.229964028356,0.792159036
05044094,06,S49E,12544.379528805222,0.8296697431393449
05044894,06,S49A,21989.19875870073,1.0118629702757245
05045094,06,NA,34301.84908673554,1.0445144415375853
05045114,06,S49A,30199.924245650447,1.0118629702757245
05045204,06,S49A,31995.08980893243,1.2057543816127798
05045334,06,S49B,23586.784675729417,0.8874505779735573
05045354,06,S49E,12914.608770439776,0.8541562471632606
05090633,06,S49E,11640.09042042937,0.792159036
05090763,06,NA,25164.980658366778,0.6086578649272594
05091403,06,S49A,19215.603560985113,0.6369192587289625
05091463,06,NA,38547.517841605484,1.2220386926492726
05091533,06,S49E,10253.822100966301,0.792159036
05092243,06,S49B,20672.679194608558,0.992108669
05092433,06,S49A,26790.823854906062,0.9140577070494311
05092453,06,S49E,8855.416153,0.8029227443279854
05092483,06,S49C,19110.678016377977,0.9482969037720882
05092583,06,S49E,17325.725082296805,1.1668611557203885
05092943,06,S49A,11553.222689535201,0.690273387
05093053,06,S49B,28647.587957122356,1.178865104379768
05093243,06,NA,48837.86369581814,1.1812268107117387
05093283,06,S49A,16274.138092803543,0.6369192587289625
05094223,06,S49A,14296.157908550142,0.8541562471632606
05094263,06,S49B,17052.380550243397,0.8776866822375105
05094313,06,NA,43996.20373372263,1.0368385840571217
05094543,06,S49B,21633.299838746727,0.89022302
05094683,06,S49E,16373.084317789477,1.071275239162714
05095023,06,S49E,13685.88547,0.992108669
05095243,06,NA,26060.30421,0.6369192587289625
05095273,06,S49E,11159.81301443371,1.0118629702757245
05095743,06,NA,38362.062926781706,0.9730977733336691
05095783,06,S49C,18037.238071842974,0.9212881174260024
05095793,06,S49B,20603.66784877029,0.9191374189633023
05095883,06,NA,34595.17034870962,0.8455131636342174
05095963,06,S49E,13333.639074262383,1.0083839414995326
05096403,06,NA,26060.30421,0.6369192587289625
05097143,06,S49E,12969.12244026733,0.8485572708394664
05097273,06,S49A,28187.46094917028,1.035147131512083
05097293,06,S49E,6371.109808221763,0.9310408101247438
05097433,06,S49C,16613.293086301135,0.8485572708394664
05097793,06,S49A,25754.17087488942,0.8878986208539134
05098523,06,NA,29021.341172141743,0.7019305039397462
05098853,06,S49A,30264.612758284205,1.1114277777468304
05098993,06,S49A,18474.32470053634,0.6369192587289625
05099143,06,S49B,9678.998563648982,0.8029227443279854
05099203,06,NA,45918.48162324278,1.110616589177161
05099413,06,NA,37346.721877969074,0.9032939984684297
05100273,06,NA,47442.784078479846,1.147484437021086
05100303,06,S49A,30527.507887986918,1.0118629702757245
05100673,06,S49C,7147.613895102995,0.792159036
05100683,06,S49A,26572.851505759038,0.9161233851687952
05100993,06,S49A,14854.081946308414,0.9675862097406328
05101723,06,NA,48732.741415238495,1.2361619407726776
05102023,06,S49B,22338.035465377467,0.8296697431393449
05102363,06,S49C,18508.20914614568,0.9385442110733467
05102723,06,S49C,18209.46020335812,0.946764312
05102733,06,S49E,7955.062153502542,0.907510375
