NEWID,STATE,PSU,st_wgt,CALADJ45
05211662,12,S35D,13797.459274865187,1.339860873145113
05212012,12,S35D,18905.365267692596,1.1952189511416542
05212062,12,S35B,44107.87806864558,1.4010679525647034
05213422,12,S35B,21670.233665868378,0.6993836459479392
05213432,12,NA,22816.429749574596,0.714621767
05215202,12,S35B,17762.970971052593,0.7172226158295896
05215212,12,NA,26687.761715666962,0.9101225555250464
05216052,12,NA,33352.88983377096,1.1364777279855378
05216102,12,S35D,19192.245813583973,1.3169260072317492
05216242,12,NA,26941.721836946992,1.194609820073943
05217122,12,S35D,14311.432410576586,1.0000912523463348
05217352,12,NA,23831.564744469957,1.0000912523463348
05217712,12,S35B,19869.477951845693,1.0000912523463348
05217722,12,S35D,13898.642572927936,0.9241893572756515
05217732,12,S35B,12448.487557056076,0.5649765688071358
05218672,12,NA,89064.09550827315,2.6264483488329984
05218682,12,NA,36836.246775360836,1.255170818823272
05219032,12,NA,24394.07945377138,0.9706181737834985
05219452,12,S35D,15983.904345310351,1.1169645675908568
05219512,12,NA,27828.45419732222,1.0000912523463348
05219932,12,S35B,30659.38861234716,1.0943807984562048
05220072,12,S35B,52267.97510191934,1.6868930698552114
05220682,12,NA,26500.753096976834,1.0582233444347402
05220712,12,S35D,16797.738655347883,1.1169645675908568
05221022,12,S35D,17152.50244116508,1.1364777279855378
05221392,12,S35D,13032.532706782977,0.8634998427375755
05221573,12,S35D,11968.631249217407,0.9081942669188137
05222014,12,NA,35628.45316108062,1.0580408460636033
05222742,12,S35D,10650.497756217199,0.744263001
05223462,12,NA,57915.45522185143,0.7173473452098412
05223482,12,NA,42205.326102721476,1.2533510432300596
05223912,12,S35D,19152.647627939863,1.3375083846649984
05224942,12,S35D,14676.534846069893,0.9724269116867783
05225012,12,S35B,42327.22289836382,1.2939828467105352
05227742,12,S35D,20101.760765416766,1.2528097972361862
05227822,12,NA,35442.02306263602,0.9626368282881713
05229262,12,NA,32734.75480565362,1.225153989683601
05229672,12,S35D,17302.42375423312,1.0783456358971324
05231652,12,NA,61618.11748217211,1.939439535167021
05232022,12,S35D,39914.35345768522,2.4496146327998876
05232972,12,NA,19827.203747972526,0.5538402794879163
05233082,12,S35D,36541.395830772686,2.4196063367671883
05233802,12,NA,37374.54289727046,1.194609820073943
05233874,12,NA,28163.056143978836,1.6843670081865185
05234172,12,NA,34874.13474772791,1.1169645675908568
05234542,12,NA,74519.93668,2.0240276735768594
05234622,12,NA,30903.287159197876,0.9877678080081327
05235602,12,NA,45491.64191665233,1.413847939705595
05236272,12,S35D,11551.969279126975,0.7173473452098412
05236742,12,NA,34319.19519930307,1.0666162262023597
05251951,12,NA,22220.164960690137,0.9043886722276042
05252101,12,NA,16403.78906,0.5507416110443719
05252431,12,NA,14170.437419005571,0.8804813209500514
05252551,12,NA,33372.60625393673,1.1169645675908568
05252621,12,S35B,23011.419195994753,0.6681896455711189
05253131,12,NA,32036.348088222046,1.2237098086550646
05253271,12,NA,19831.863035485654,1.1169645675908568
05253281,12,S35D,13802.155388373734,1.0000912523463348
05254391,12,NA,19831.863035485654,1.1169645675908568
