NEWID,STATE,PSU,st_wgt,CALADJ45
04842824,48,S37A,35107.439371,1.0424548178
04842833,48,,44187.055521,0.9895879904
04842834,48,,39813.180121,0.8910279666
04843273,48,,22630.915354,0.8354114054
04843274,48,,33537.393647,0.7445102202
04843684,48,S37A,21956.01036,0.6519458323
04843773,48,,39521.466492,0.8354114054
04843774,48,,30536.473801,0.7445102202
04844723,48,,51177.397013,1.0867889727
04844724,48,,35044.790986,1.1890503972
04844933,48,,24192.917413,0.5987061574
04844934,48,,19197.997697,0.5479814365
04845143,48,,26546.198051,0.8354114054
04845144,48,,24248.508869,0.7445102202
04845343,48,S37B,26266.598038,1.2041918592
04845344,48,S37B,43074.082027,1.4360350439
04848133,48,,32381.086317,1.0948997152
04848134,48,,45706.222148,0.8771572099
04848313,48,,37541.726146,0.7972256577
04848314,48,,36485.107911,0.755910228
04848344,48,S37B,30266.224303,1.302755578
04848563,48,S37A,23138.599976,1.3697460844
04848564,48,S37A,40729.257448,1.1953371861
04848773,48,S37A,37892.075295,1.1284329108
04848993,48,S37A,19553.681444,1.1575280536
04848994,48,S37A,70394.07442,2.0659511149
04849113,48,,47571.906922,1.1463137258
04849114,48,,34287.972153,0.8658152388
04849263,48,S37A,55017.287021,1.6739117948
04849264,48,S37A,27844.514929,1.4447685239
04849963,48,,32512.353319,0.9044787032
04849964,48,,39141.685,0.7918567184
04850083,48,S37B,19729.064227,0.9044787032
04850084,48,S37B,23751.858554,0.7918567184
04895282,48,S37B,35597.294221,1.2350288206
04895283,48,S37B,27206.390635,1.1464192136
04895284,48,S37B,33128.24903,1.0776637062
04895302,48,S37A,33098.161051,1.0461641479
04895843,48,,71273.736489,2.0909490031
04895844,48,,117797.11895,2.6237318139
04896262,48,S37B,16389.245339,1.011074613
04896263,48,S37B,18609.990706,1.1464192136
04896382,48,S37B,40539.470676,1.2677699351
04896383,48,S37B,50172.511282,2.2238841299
04896384,48,S37B,71475.638406,2.4814001106
04896412,48,S37B,29136.488266,0.9111703538
04896413,48,S37B,25568.045899,1.1332972988
04896414,48,S37B,28107.253343,0.9757917958
04896702,48,,82825.017503,1.8549360911
04896703,48,,59780.918052,1.3176858016
04896952,48,,38402.529286,0.8662929555
04896953,48,,29318.179179,0.8032567262
04896954,48,,28939.784266,0.8268122004
04896983,48,S37B,43298.06969,1.5727501688
04897082,48,,30618.418555,0.7008495506
04898022,48,,49030.307859,1.0858392352
04898023,48,,61701.607129,1.3320706481
04898024,48,,56045.128742,1.1371700743
04898072,48,,34564.682294,0.9111703538
04898073,48,,42134.656383,1.1332972988
04898074,48,,46319.122945,0.9757917958
04898242,48,,21597.112169,0.8662929555
04898243,48,,29318.179179,0.8032567262
04898244,48,,27869.33354,0.8268122004
04898502,48,S37B,37939.207292,1.1896169939
04898503,48,S37B,27302.839915,0.9081150073
04898504,48,S37B,43831.649608,1.3883294961
04898722,48,S37A,31024.911464,1.6681896369
04898723,48,S37A,40703.99478,1.256348054
04898724,48,S37A,45394.04438,1.3342693822
04898813,48,S37A,33146.667047,0.9910729053
04898814,48,S37A,46804.26105,1.4702508342
04899584,48,S37A,32379.667755,0.9774556701
04899762,48,,63374.832852,1.3342432424
04899763,48,,30246.752486,1.1306654799
04899842,48,,46560.023951,0.9802376516
04899843,48,,31583.7366,1.1806437969
04899844,48,,36658.294163,0.9774556701
04901372,48,S37A,35793.352546,1.3440712699
04901392,48,,51946.426564,1.0882441895
04901393,48,,35129.892873,0.7731928141
04901394,48,,62246.769727,1.2689082684
04901752,48,S37B,33722.779874,1.0574072281
04902102,48,,63008.314289,1.2298666736
04902103,48,,56089.857259,1.21404375
04902104,48,,53889.113004,1.0734874688
04902322,48,S37B,26000.223614,1.0867889727
04902642,48,S37A,44506.908456,1.2916049781
04902643,48,S37A,34916.432893,1.0671258264
04902644,48,S37A,39040.04026,1.2577343392
04902663,48,,49743.507123,1.0766794012
04902882,48,S37A,15503.633292,0.887559842
04903512,48,S37A,34956.606809,1.509172024
04903513,48,S37A,27754.455634,1.5856459134
04903514,48,S37A,59211.430348,1.9075863838
04904253,48,,57010.795239,1.3710062884
04904254,48,,78061.573966,1.73868968
04904322,48,,26948.5335,0.5987061574
04904323,48,,22933.670564,0.5365814287
04905112,48,S37A,38359.865946,1.2350288206
04905732,48,,57576.961937,1.2041918592
04905733,48,,56938.174031,1.4360350439
04905734,48,,52595.256268,1.1226109864
04905854,48,S37B,49804.215253,1.5616546855
04906462,48,,38887.103677,1.0251150499
04906463,48,,56165.46239,1.5106843695
04906464,48,,53469.903902,1.1264352654
04907693,48,S37A,28204.694422,0.8834439987
04907694,48,S37A,41761.442189,1.222817951
04908042,48,,43605.825517,1.1136903571
04908102,48,,42928.792127,0.9111257651
04908103,48,,20102.972042,0.7849349625
04908104,48,,50801.158592,1.0438162748
04908153,48,S37A,57000.860018,1.6896103092
04908154,48,S37A,85112.231465,2.4959591984
04908332,48,S37A,51496.727962,1.7078602996
04908333,48,S37A,38299.063883,1.3056508267
04908334,48,S37A,42909.607009,1.5470972191
04908593,48,,40816.397218,0.7911484537
04908594,48,,55354.026736,1.0614826433
04909193,48,S37B,33203.881795,1.0472479653
04909194,48,S37B,34436.939674,1.0866031503
04909363,48,S37B,50641.197963,1.6175928025
04909432,48,S37B,34997.444058,1.1307166335
04909713,48,S37B,27944.933618,1.2137214058
04909714,48,S37B,43548.25299,1.3761834622
04910884,48,S37A,67902.03188,1.9912613985
04911362,48,,29710.287276,0.9044787032
04911363,48,,24778.006904,0.7918567184
04911364,48,,33128.482487,0.941447834
04911682,48,S37B,43181.342146,1.3951265052
04911683,48,S37B,56160.812002,1.7939015847
04911684,48,S37B,55399.363041,1.7506945055
04912223,48,S37B,34137.030342,1.0766794012
04912224,48,S37B,31439.217127,0.9920147579
04912582,48,,55132.496582,1.213542198
04912583,48,,72054.720818,1.6649393006
04912584,48,,84075.908512,1.7275157508
04912892,48,S37B,35570.773827,1.2041918592
04912893,48,S37B,33222.153014,1.1806437969
04913062,48,S37B,24402.51352,0.7884098019
04913063,48,S37B,22800.02043,1.302755578
04913064,48,S37B,36566.587943,1.1555534411
04913202,48,S37A,39284.491697,1.2041918592
04913203,48,S37A,34654.84882,1.4360350439
04913604,48,,40160.574573,1.0745983249
04913862,48,S37B,33318.26141,1.0764646788
04913863,48,S37B,33394.718382,1.0667017817
04913864,48,S37B,32536.215117,1.0281882301
04913942,48,,72818.90996,1.5885686493
04913943,48,,89369.005332,2.3553797351
04913944,48,,125456.285,2.4057810583
04914032,48,S37A,30867.52074,0.9254631035
04914132,48,S37B,35846.974653,1.213542198
04914983,48,,18977.780856,0.7735196938
04915242,48,S37A,38716.831252,1.1607993758
04915243,48,S37A,22003.438933,1.1666972518
04915244,48,S37A,36549.194362,1.0718235945
04915313,48,S37B,17358.472021,0.9268261067
04915314,48,S37B,46124.570563,1.4575985683
04915782,48,S37B,29448.139593,0.9765470912
04916042,48,,21157.126251,1.0559520113
04916043,48,,42509.469587,1.2210685392
04916044,48,,34395.557436,0.9774556701
04916324,48,S37A,74413.876738,2.1822245397
04916342,48,S37A,43523.249219,1.3183964555
04916343,48,S37A,29416.785553,1.6393197738
04916344,48,S37A,43558.933012,1.2773877227
04916402,48,,47762.395103,1.2126489943
04916742,48,,33068.706998,1.2350288206
04916743,48,,53161.136853,1.1464192136
04916744,48,,56197.834213,1.0776637062
04917412,48,S37B,29974.616038,0.9684363487
04917413,48,S37B,25905.777654,0.8274883131
04917414,48,S37B,33129.079883,1.0469235554
04917702,48,S37A,24252.037364,1.2490692575
04917703,48,S37A,33307.472798,1.7660756165
04917704,48,S37A,43361.250452,1.2715905817
04917872,48,,60090.682652,1.7458772721
04917873,48,,47459.812533,1.36326528
04917874,48,,44884.677237,1.2755363057
04918122,48,,25939.090588,0.8735971531
04918644,48,S37B,30878.170792,0.9757917958
04918803,48,S37A,40027.817199,1.1747510604
04918804,48,S37A,38953.236658,1.1280443078
04918922,48,,23140.341098,0.7972256577
04918923,48,,36485.107911,0.755910228
04918924,48,,43574.382427,0.8251483261
04919392,48,S37A,49469.481123,1.5068236036
04919533,48,S37A,28350.619963,1.2205442794
04919604,48,S37A,46355.028363,1.3423923239
04919702,48,,66001.061974,1.406984342
04919992,48,,21939.027171,0.9044787032
04919993,48,,26412.437214,0.7918567184
04919994,48,,33547.830366,0.941447834
04920972,48,,48826.290574,1.1372696155
04921233,48,S37B,22144.237918,0.7085637299
04921234,48,S37B,26388.378339,0.8234844518
04921393,48,,50520.735706,1.1306654799
04921394,48,,56142.360727,1.1391429362
04921572,48,S37B,33973.283275,1.0902471631
04921573,48,S37B,31754.30142,1.0586479732
04921574,48,S37B,31146.485534,0.9719675168
04922172,48,,38185.983713,0.9493561015
04922192,48,,18875.658231,0.8662929555
04922193,48,,26412.437214,0.7918567184
04922194,48,,33547.830366,0.941447834
04922332,48,S37B,25451.609311,0.8354114054
04922333,48,S37B,23267.647995,0.7445102202
04922334,48,S37B,30115.170518,0.9397839597
04922944,48,S37A,29029.885723,1.2350288206
04923252,48,S37A,26173.16289,0.7972256577
04924182,48,S37A,24493.582406,1.4499575872
04924183,48,S37A,40526.182803,1.1893772769
04924184,48,S37A,37394.267346,1.0828982144
04924272,48,S37B,22116.568253,1.2323741716
04925052,48,S37A,32771.528372,1.059365613
04925053,48,S37A,26817.827974,0.9999014672
04925054,48,S37A,37464.74858,1.084939276
04925252,48,S37A,50988.343403,1.5513303916
04925253,48,S37A,45123.44691,1.3242994701
04925254,48,S37A,45930.317351,1.3300931447
04925322,48,,37323.743772,1.4447954403
04925372,48,,88392.595201,1.7047323865
04925373,48,,73104.01202,1.6006037224
04925374,48,,98947.784476,1.8737293379
04925643,48,S37A,40526.182803,1.1893772769
04925644,48,S37A,38194.668102,1.1060769691
04925652,48,S37A,32915.770663,0.9802376516
04925653,48,S37A,38161.898743,1.1806437969
04925654,48,S37A,33753.161801,0.9774556701
04925862,48,S37A,36609.821636,1.0902471631
04925863,48,S37A,34218.63297,1.0586479732
04925864,48,S37A,33563.646785,0.9719675168
04926012,48,,46904.354796,1.4525958665
04926013,48,,61028.078139,1.2346298757
04926032,48,S37B,22823.261171,0.7861260792
04926033,48,S37B,19984.847807,0.6878923226
04926034,48,S37B,30635.031776,0.9560069218
04926832,48,,44979.844857,0.9507915253
04926833,48,,36080.778512,0.8796859955
04926834,48,,51785.000734,0.9806290828
04926952,48,,27129.033565,0.6744651058
04926953,48,,32419.387386,0.9253685072
04926954,48,,45998.82555,1.019778047
04927932,48,,59498.873552,1.2683732799
04927933,48,,51568.794513,1.0604149929
04928053,48,S37A,33363.838725,1.1171216029
04928612,48,,56288.756696,1.1999412878
04928812,48,S37A,19623.110983,1.0146882123
04928813,48,S37A,30101.981671,0.8834439987
04928814,48,S37A,42225.92739,1.222817951
04928972,48,S37B,27128.151154,0.9493561015
04928973,48,S37B,32859.170318,1.121897291
04928974,48,S37B,34942.507406,1.0904274293
04929283,48,S37A,25886.053314,1.1332972988
04929512,48,,33168.495009,1.0438157275
04929892,48,S37A,45020.122149,1.3697460844
04929893,48,S37A,40729.257448,1.1953371861
04929894,48,S37A,40717.679202,1.1791406874
04930212,48,S37B,15971.293304,0.9067624259
04930213,48,S37B,41201.321707,1.4067199737
04930214,48,S37B,36562.913373,1.1409943532
04930542,48,S37A,76251.234754,2.0159553384
04930544,48,S37A,68899.031797,1.8507993051
04930614,48,,59099.463763,1.1636216432
04930673,48,,89330.517217,1.8803196251
04930674,48,,83894.445208,1.7785320032
04931793,48,,57244.925542,1.1223992405
04932572,48,S37B,35597.294221,1.2350288206
04932573,48,S37B,36568.04303,1.21404375
04932574,48,S37B,24430.381086,1.0734874688
04932871,48,S37B,35049.033926,1.1166761966
04932872,48,S37B,31022.352815,0.9789151643
04932873,48,S37B,37238.358312,1.2108141971
04932874,48,S37B,42354.552397,1.3343563518
