NEWID,STATE,PSU,st_wgt,CALADJ45
04930741,12,S35B,36125.747109,1.1068935898
04930742,12,S35B,24909.071042,0.8463234926
04930743,12,S35B,36177.253113,1.1312546948
04930744,12,S35B,32492.713232,0.9844542463
04931011,12,S35B,46753.378288,1.4349136618
04931112,12,S35B,38948.419756,1.2218633524
04931113,12,S35B,27287.141181,0.9023681025
04931114,12,S35B,18387.474879,0.8993743803
04931491,12,S35B,28446.913545,1.2606416889
04931492,12,S35B,36463.065826,1.1438945182
04931632,12,,28145.862181,1.4688041602
04931633,12,,42738.181279,1.5937631923
04931634,12,,43198.62067,1.6224610645
04931821,12,S35D,15294.265665,1.2902290041
04931901,12,S35D,17618.718139,1.0699560097
04931902,12,S35D,15671.699173,1.3489369248
04931903,12,S35D,20260.909663,1.3659252532
04933494,12,S35B,32478.930704,1.1068935898
04933541,12,S35B,75306.174257,2.3112310216
04933542,12,S35B,52142.567606,2.0510538184
04933543,12,S35B,66229.185321,1.9779026621
04933544,12,S35B,31635.431175,0.9584805778
04934241,12,,44752.322013,1.3947870931
04934242,12,,48656.048672,1.6085823759
04934243,12,,38640.778717,1.2165334192
04934244,12,,53090.38863,1.6834131908
04934431,12,,37283.775956,1.0408523717
04934432,12,,22026.359715,1.2105512795
04934743,12,S35B,30272.949504,0.8998795474
04934744,12,S35B,37395.449339,1.1115996484
04934821,12,,37553.513482,1.0483826428
04934822,12,,45182.930931,1.3283946735
04934823,12,,33540.932493,0.9483895054
04935111,12,S35D,20841.799356,1.7086366333
04935221,12,,25303.618358,0.7709166745
04935223,12,,21252.710533,0.6456725749
04935224,12,,28649.145961,0.8830061936
04935431,12,,59765.988574,2.1924862604
04935432,12,,34768.792474,2.8040070175
04935433,12,,79242.1067,2.4694373402
04935434,12,,66765.720319,2.1108121894
04935691,12,,28886.851977,1.179949284
04935692,12,,24699.717116,0.9654451793
04935693,12,,22356.513195,1.156575075
04935694,12,,29710.949931,1.1255360562
04936381,12,,34588.647577,1.0712739826
04936382,12,,16052.733403,0.8827813815
04936383,12,,24826.282804,0.97383484
04936384,12,,26208.625683,0.7528196977
04936611,12,,33727.488956,1.0483826428
04936921,12,S35D,18582.258387,1.251952463
04937481,12,S35D,17401.773372,1.1724190128
04937482,12,S35D,7085.4154986,0.8476017853
04937483,12,S35D,16240.01775,1.0258893333
04937484,12,S35D,21720.276565,1.3571706048
04937771,12,,19119.880098,1.1724190128
04937772,12,,15471.75883,0.8476017853
04937773,12,,31727.971063,1.0258893333
04937774,12,,42434.701548,1.3571706048
04938051,12,,48526.000368,1.3547019119
04938052,12,,28705.778813,1.1358540281
04939593,12,,35056.086841,1.0836430495
04939631,12,S35B,36372.491342,1.1800925069
04939634,12,S35B,50708.141008,1.5073264986
04939771,12,,30237.240217,1.0427391827
04939772,12,,14569.440719,0.8921001643
04939773,12,,29583.83553,0.9565610498
04939774,12,,30987.488526,0.9910593691
04940143,12,S35D,15331.743825,0.9291022156
04940301,12,S35B,27075.381895,0.8065362816
04940302,12,S35B,43145.792887,1.3535404895
04940303,12,S35B,27211.888571,0.8998795474
04940304,12,S35B,41455.968613,1.3213931376
04940532,12,S35D,10358.338427,0.8476017853
04940533,12,S35D,11578.060927,1.0258893333
04940661,12,,30288.900797,0.9381029227
04941001,12,S35D,18402.088718,1.2171733099
04941002,12,S35D,18364.671885,1.1841271708
04941741,12,,26995.790785,1.7996549474
04941742,12,,77578.65797,2.1908451326
04942021,12,S35B,35476.094681,1.1724190128
04942022,12,S35B,21117.008418,0.8476017853
04942101,12,S35B,32371.344459,1.0698127868
04942102,12,S35B,24622.071345,0.988289213
04942651,12,,16425.950595,0.9024833156
04942841,12,S35D,15731.497138,1.0341931796
04942842,12,S35D,14848.970459,1.0247471019
04943141,12,,66111.083491,2.1450258139
04943142,12,,35505.253437,2.1193106053
04943143,12,,70305.915742,2.2083652542
04943144,12,,52748.401261,2.3705838804
04943472,12,,24168.645362,1.011221851
04943473,12,,26390.670741,0.98188143
04943474,12,,29435.216512,1.134572958
04943621,12,S35B,32874.366832,1.1191212455
04943622,12,S35B,43569.014432,1.5246271905
04943623,12,S35B,27849.066914,1.0761768504
04943624,12,S35B,31020.377861,0.9545520221
04943671,12,S35B,33609.141062,1.0343364025
04943672,12,S35B,45532.487739,1.3853948138
04943881,12,,33919.256709,1.2902290041
04943882,12,,19372.988777,1.3032488575
04943883,12,,31997.141868,1.1904736989
04943884,12,,24449.90198,0.9018061592
04944061,12,S35B,50715.390426,1.5769267693
04944321,12,,36093.380714,1.2145163759
04944322,12,,14179.190305,0.7603141683
04944323,12,,38278.658672,1.2023633985
04944324,12,,45316.724409,1.4746675444
04944912,12,S35D,32051.907903,1.9580066192
04945081,12,S35D,16972.770908,1.1157948769
04945082,12,S35D,14652.984492,1.011221851
04945083,12,S35D,16000.15571,0.98188143
04945084,12,S35D,17846.00521,1.134572958
04945141,12,,32652.756553,1.2548958427
04945142,12,,55647.338638,2.0610021702
04945143,12,,34304.022742,1.2763026463
04945144,12,,38755.206435,1.4288889376
04945341,12,S35D,14954.437984,0.9382461456
04945342,12,S35D,21783.998695,1.3512387072
04945343,12,S35D,18461.103607,1.1329024003
04945372,12,S35B,25001.055126,0.8463234926
04945373,12,S35B,37580.958637,1.1312546948
04945374,12,S35B,31567.952959,0.9844542463
04945561,12,,51686.350561,1.490734127
04945562,12,,54818.013903,1.5394344394
04945563,12,,44456.431726,1.2541430351
04945564,12,,51310.958366,1.4344400319
04945931,12,,31757.367145,1.0198478429
04945932,12,,37729.290829,1.3377134562
04945933,12,,27715.453333,1.0279028329
04945934,12,,42736.055189,1.3498393198
04945991,12,,51188.792775,1.9471318516
04945992,12,,17522.840639,1.1787867275
04945993,12,,30439.445605,1.132518634
04945994,12,,28605.522126,1.0550813685
04946471,12,S35D,21663.184595,1.3895884055
04946473,12,S35D,22998.649502,1.6821379261
04946474,12,S35D,32048.595811,1.977663737
04946521,12,S35D,20444.569628,1.2826987329
04946522,12,S35D,19110.517582,1.1854054635
04946571,12,S35B,18880.658267,1.1068935898
04946572,12,S35B,25001.055126,0.8463234926
04946573,12,S35B,37580.958637,1.1312546948
04947054,12,,32245.808552,0.9018061592
04947084,12,S35D,18225.685201,1.1724190128
04947331,12,S35D,33277.153515,2.1094062067
04947332,12,S35D,35289.203091,2.1557684942
04947422,12,S35D,13989.663323,0.9654451793
04947423,12,S35D,18846.859432,1.156575075
04947424,12,S35D,17742.111445,1.1279678351
04947951,12,S35D,13728.009406,0.9024833156
04948481,12,,37689.849451,1.0870480158
04948482,12,,25370.630853,1.3600870136
04948483,12,,43313.726895,1.2219066354
04948484,12,,26356.49725,0.7368175524
04948491,12,,44734.488464,1.2902290041
04948662,12,,34091.845999,1.2820907707
04948663,12,,31460.61864,1.1705120163
04948664,12,,39804.613991,1.468146829
04948721,12,S35B,34889.331265,1.0848367719
04949031,12,S35B,15255.926303,0.8065362816
04949032,12,S35B,44485.561176,1.3535404895
04949033,12,S35B,29894.537635,0.8998795474
04949034,12,S35B,44280.452473,1.3213931376
04949762,12,,32190.401998,1.3099125507
04949811,12,,39719.896921,1.5264969571
04950011,12,,29862.759456,0.9024833156
04950791,12,,31693.820167,0.9382461456
04950792,12,,35292.658755,1.3512387072
04951191,12,,40014.908459,1.179949284
04951192,12,,24219.190547,0.9654451793
04951193,12,,29443.421178,1.156575075
04951194,12,,22830.097399,1.1279678351
04952074,12,,32694.665937,0.9886647723
04952531,12,S35B,33807.684063,1.0637437114
04953062,12,,51715.03105,2.0051164083
04953063,12,,51741.078374,1.459647357
04953081,12,S35D,23407.384209,1.5073616135
04953082,12,S35D,23171.671101,1.5188130296
04953084,12,S35D,22372.526332,1.3557729649
04953243,12,S35D,16717.282324,1.0258893333
04953692,12,S35B,25461.18542,0.7649379875
04953721,12,,29968.836481,0.9382461456
04953722,12,,39092.33472,1.3512387072
04954081,12,S35B,32421.683255,1.0637437114
04954082,12,S35B,23330.264829,0.7649379875
04954171,12,S35D,10766.832378,1.3337679403
04954172,12,S35D,23749.337178,1.458561561
04954174,12,S35D,19668.682692,1.1919202978
04954321,12,,27525.288816,0.8065362816
04954322,12,,47385.579997,1.3535404895
04954323,12,,32302.401257,0.8998795474
04954324,12,,47433.205338,1.3213931376
04954771,12,S35B,44231.383018,1.3947870931
04955483,12,S35B,44458.101545,1.3215407468
04955841,12,,17790.665167,0.9024833156
04955842,12,,30993.360574,1.0270488842
04955843,12,,27527.678336,0.8538581445
04956362,12,,31620.421804,1.0461491795
04956492,12,,40151.443713,1.3283946735
04956493,12,,34563.485518,1.0451766231
04956494,12,,36760.062844,1.1115996484
04956533,12,S35B,57170.362577,1.6994194766
04956534,12,S35B,54988.378065,1.6361950198
04956704,12,,20310.113187,0.6147789814
04956731,12,,31315.174085,1.2902290041
04956732,12,,32421.106006,1.3032488575
04956733,12,,32402.16898,1.1904736989
04956951,12,,25898.99502,1.179949284
04957341,12,,29923.111302,1.0408523717
04957342,12,,25814.971344,1.2105512795
04957343,12,,29482.427484,0.9144908815
04957344,12,,43226.357815,1.3408024181
04957871,12,,18571.279098,1.3947870931
04957942,12,S35D,21510.505566,1.4847285804
04958061,12,S35D,30846.885242,1.9830379045
04958261,12,,36875.870195,1.2826987329
04958262,12,,34929.87085,1.1854054635
04958263,12,,34166.684688,1.0597879572
04958264,12,,36462.789738,1.1310089288
04958453,12,,40653.297938,1.132518634
04958454,12,,39079.249552,1.0897585891
04958662,12,S35B,34247.737856,1.0438473972
04958663,12,S35B,37673.71542,1.1198712559
04958664,12,S35B,39734.179606,1.1811196512
04958721,12,,30287.30948,1.1443296768
04959221,12,S35D,9188.060908,1.290372227
04959222,12,S35D,15324.220021,1.6638965694
