NEWID,STATE,PSU,st_wgt,CALADJ45
04848234,06,S49B,7636.892147,0.8066156714
04848593,06,S49A,21995.371724,0.7880251769
04848594,06,S49A,11616.355725,0.8891389715
04849683,06,,32245.518252,0.7880251769
04849684,06,,30923.819335,0.821296777
04849903,06,S49A,13626.567054,0.8776254924
04849904,06,S49A,18264.307853,0.9847959401
04894962,06,,28928.381953,1.3099265584
04894963,06,,22241.577491,1.3173347095
04894964,06,,43131.444971,1.4094398327
04895072,06,S49A,37183.406337,1.4319713061
04895073,06,S49A,22110.011963,1.2644001238
04895074,06,S49A,18020.932944,1.4191006223
04895102,06,S49B,19130.16563,1.1688915517
04895332,06,,40142.411811,1.0213823447
04895333,06,,27126.204143,1.0249066698
04895334,06,,25482.021739,0.8564642377
04895382,06,S49A,36281.518961,1.4857668589
04895383,06,S49A,45244.871966,1.7870294631
04895384,06,S49A,48124.339547,1.7534358064
04895462,06,S49B,16113.583676,0.7420998242
04895463,06,S49B,15221.818568,0.783958784
04895464,06,S49B,13289.927998,0.7220279772
04895984,06,S49A,20629.628589,0.7497317142
04896122,06,S49A,19550.075511,0.6902661003
04896123,06,S49A,19309.864454,0.7349601637
04896124,06,S49A,18219.472352,0.6638361273
04896154,06,S49A,19867.332164,0.7220279772
04896372,06,S49E,5467.8951391,0.7160173115
04896373,06,S49E,4971.6352589,0.7534545825
04896374,06,S49E,9145.006235,0.6203458785
04897002,06,S49B,28173.649819,1.2783431442
04897003,06,S49B,24141.536036,1.2166483216
04897004,06,S49B,23584.648352,1.153789975
04897012,06,S49B,15035.971664,0.6783620311
04897013,06,S49B,7820.9410427,0.6727928713
04897014,06,S49B,15021.101881,0.6431843315
04897142,06,S49C,20776.946985,1.1560286782
04897212,06,S49A,15195.10813,0.7880251769
04897213,06,S49A,23263.458293,0.8891389715
04897214,06,S49A,22424.25122,0.8149527382
04897262,06,S49A,45856.577083,1.7601617107
04897263,06,S49A,47859.298995,1.9884106404
04897264,06,S49A,51107.535647,2.0559053123
04897294,06,S49E,12199.331133,0.8275341311
04897392,06,S49A,23807.20492,1.2346524098
04897393,06,S49A,33376.775119,1.2756741121
04897394,06,S49A,33625.529091,1.3935525047
04897462,06,S49B,20143.503477,0.8249294811
04897463,06,S49B,17703.98064,0.9117958589
04897464,06,S49B,16407.003776,0.8426564752
04897642,06,,29370.984978,1.3299683795
04897643,06,,43963.694078,1.2067954498
04897644,06,,31631.935309,1.3993959365
04897672,06,S49E,5467.8951391,0.7160173115
04897673,06,S49E,10561.51662,0.7534545825
04897702,06,S49A,10220.828658,0.7152663353
04897703,06,S49A,18823.368792,0.6954497587
04897704,06,S49A,18460.165707,0.6708880686
04897882,06,S49B,27807.029921,1.1387710579
04898422,06,S49A,21355.290438,0.7540038934
04898772,06,S49C,14162.933526,0.7880251769
04898773,06,S49C,15829.718459,0.8891389715
04898774,06,S49C,15258.676462,0.8149527382
04898782,06,,24430.181148,1.1388364059
04898783,06,,39993.017086,1.0156551384
04898784,06,,47939.454742,1.1576420534
04898962,06,S49A,18439.657175,0.7060958914
04898963,06,S49A,19382.746912,0.7161165895
04899072,06,S49E,3838.9369079,0.6423580983
04899073,06,S49E,7414.4176614,0.6049506768
04899074,06,S49E,6342.3509743,0.5458809017
04899402,06,S49A,23520.79613,0.900664115
04899403,06,S49A,18930.613691,0.8275079814
04899404,06,S49A,22184.838397,1.0229831402
04899443,06,S49E,13377.724579,0.9225418621
04899444,06,S49E,12199.331133,0.8275341311
04899672,06,S49C,8424.9504913,0.7889255484
04899674,06,S49C,22488.757768,1.2041806405
04899922,06,S49B,8971.1012858,0.6783620311
04899923,06,S49B,13063.353877,0.6727928713
04899924,06,S49B,11838.701166,0.6431843315
04900002,06,S49E,11997.514394,0.847837248
04900003,06,S49E,15157.29619,1.0813157507
04900004,06,S49E,12327.025198,0.9535597596
04900082,06,S49A,23520.79613,0.900664115
04900083,06,S49A,22397.718481,0.8275079814
04900112,06,,21336.138381,0.7310580424
04900113,06,,29534.060761,0.7457929526
04900114,06,,29170.024956,0.7987129975
04900452,06,S49E,10899.171721,0.7790041284
04900453,06,S49E,11696.685794,0.8066156714
04900533,06,S49E,11463.899229,1.9182207692
04900534,06,S49E,18052.943826,1.6666186777
04900702,06,S49C,7293.9217621,0.7520212442
04900743,06,S49A,28450.851484,1.087403279
04900872,06,S49A,28003.170265,1.0602126743
04900873,06,S49A,24017.582374,0.9179619049
04900874,06,S49A,27766.056904,1.0090871656
04901012,06,S49A,14500.861718,0.7520212442
04901013,06,S49A,21488.433113,0.821296777
04901014,06,S49A,17316.418014,0.7176493084
04901332,06,,40395.471011,1.441092201
04901333,06,,41407.110173,1.1768540994
04901612,06,S49A,19148.708508,1.3434063947
04901613,06,S49A,37740.464848,1.4424561334
04901614,06,S49A,42269.22488,1.5361681521
04901642,06,S49A,19379.89799,0.7420998242
